chembl_id,smiles,activity_type,activity_value,activity_units,pIC50,docking
CHEMBL68448,CSc1ccc2ncnc(OCc3ccc4c(c3)OCO4)c2c1,IC50,1400.0,nM,5.85,-10.0
CHEMBL66323,COc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,IC50,230.0,nM,6.64,-9.5
CHEMBL67892,CN(C)C(=O)c1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,IC50,2300.0,nM,5.64,-9.7
CHEMBL63428,NC(=O)c1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,IC50,770.0,nM,6.11,-10.4
CHEMBL304277,O=C(c1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1)N1CCOCC1,IC50,2700.0,nM,5.57,-9.8
CHEMBL67061,C[S+]([O-])c1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,IC50,380.0,nM,6.42,-9.9
CHEMBL63259,CCOc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,IC50,380.0,nM,6.42,-9.4
CHEMBL63416,c1nc(NCc2ccc3c(c2)OCO3)c2cc3c(cc2n1)OCO3,IC50,1600.0,nM,5.8,-10.7
CHEMBL67418,O=c1c2ccc(Cl)cc2ncn1Cc1ccc2c(c1)OCO2,IC50,8700.0,nM,5.06,-10.3
CHEMBL419806,CCOC(=O)c1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1,IC50,620.0,nM,6.21,-9.4
CHEMBL67736,CSc1ccc2ncn(Cc3ccc4c(c3)OCO4)c(=O)c2c1,IC50,2300.0,nM,5.64,-9.8
CHEMBL344018,CCn1ncc2c3c(NCc4ccc(OC)c(Cl)c4)nnc(NCc4ccncc4)c3cnc21,IC50,0.1,nM,10.0,-10.3
CHEMBL140520,CCn1ncc2c3c(NCc4ccc(OC)c(Cl)c4)nnc(N4CCC(O)CC4)c3cnc21,IC50,0.7,nM,9.15,-9.6
CHEMBL139998,CCn1ncc2c3c(NCc4ccc(OC)c(Cl)c4)nnc(-n4cnc(C(=O)NC)c4)c3cnc21,IC50,0.3,nM,9.52,-9.7
CHEMBL410215,CCn1ncc2c3c(NCc4ccc(OC)c(Cl)c4)nnc(N4CCC(C(=O)O)CC4)c3cnc21,IC50,0.03,nM,10.52,-9.4
CHEMBL7868,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCc3ccncc3)cnc21,IC50,0.8,nM,9.1,-9.8
CHEMBL1520,CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12,IC50,0.029,nM,10.54,-9.6
CHEMBL266960,COc1ccc(CNc2nnc(N3CCC(O)CC3)c3ccc(C#N)cc23)cc1Cl,IC50,0.6,nM,9.22,-9.0
CHEMBL28566,CCCCCCOc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,4000.0,nM,5.4,-8.3
CHEMBL280830,ClCCCOc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,2000.0,nM,5.7,-8.4
CHEMBL542813,CCCCCOc1ccccc1-c1nc2cc[nH]cc-2n1.Cl,IC50,1000.0,nM,6.0,10000000000.0
CHEMBL286020,COc1cc([S+](C)[O-])ccc1-c1nc2cccnc2[nH]1,IC50,21000.0,nM,4.68,-8.8
CHEMBL32093,CCCNc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,26000.0,nM,4.58,-8.6
CHEMBL28835,c1c[nH]c2nc(-c3ccccc3OCC3CC3)nc-2c1,IC50,6000.0,nM,5.22,-8.8
CHEMBL553515,COc1ccccc1-c1nc2cc[nH]cc-2n1.Cl,IC50,42000.0,nM,4.38,10000000000.0
CHEMBL281663,OCCCOc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,24000.0,nM,4.62,-7.8
CHEMBL28597,Oc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,37000.0,nM,4.43,-8.7
CHEMBL28240,CC(=O)Oc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,40000.0,nM,4.4,-8.4
CHEMBL432659,CCCOc1ccccc1-c1cn2cccnc2n1,IC50,33000.0,nM,4.48,-8.4
CHEMBL28871,CCCCCOc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,1000.0,nM,6.0,-8.6
CHEMBL417477,CCCOc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,6000.0,nM,5.22,-8.5
CHEMBL27627,c1ccc(COc2ccccc2-c2nc3ccc[nH]c-3n2)cc1,IC50,4000.0,nM,5.4,-9.4
CHEMBL32183,CCCCOc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,1000.0,nM,6.0,-8.6
CHEMBL31964,OCCOc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,64000.0,nM,4.19,-8.5
CHEMBL31359,CCOc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,18000.0,nM,4.75,-8.3
CHEMBL543042,COc1ccccc1-c1nc2ccc[nH]c-2n1.Cl,IC50,34000.0,nM,4.47,10000000000.0
CHEMBL31954,CCCSc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,24000.0,nM,4.62,-8.5
CHEMBL2110680,COc1cc([S+](C)[O-])ccc1-c1nc2cnccc2[nH]1,IC50,58000.0,nM,4.24,-8.4
CHEMBL286042,c1c[nH]c2nc(-c3ccccc3OC3CCCC3)nc-2c1,IC50,15000.0,nM,4.82,-9.9
CHEMBL286021,CC(C)COc1ccccc1-c1nc2ccc[nH]c-2n1,IC50,3000.0,nM,5.52,-8.9
CHEMBL281065,CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc(C)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,40.0,nM,7.4,-6.5
CHEMBL24552,CCN1C(=O)c2c(ncn2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,55.0,nM,7.26,-8.9
CHEMBL285573,CCN1C(=O)c2c(nc(C(=O)OC)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,6.8,nM,8.17,-6.5
CHEMBL282189,CCSc1nc2c(n1Cc1ccc(O)cc1)C(=O)N(CC)C1=N[C@@H]3CCC[C@@H]3N12,IC50,1.8,nM,8.74,-6.6
CHEMBL280578,CCN1C(=O)c2c(ncn2Cc2ccc(OC)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,6.5,nM,8.19,-9.3
CHEMBL432657,CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(OC)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,1.5,nM,8.82,-6.6
CHEMBL278354,CCCOc1ccc(C(N)=O)cc1-c1nc(O)c2cc3c(cc2n1)ncn3Cc1ccc(F)cc1,IC50,0.48,nM,9.32,-10.7
CHEMBL283562,CCN1C(=O)c2[nH]c(Cc3ccccc3)nc2N2C[C@@H](Cc3ccccc3)N=C12,IC50,4.5,nM,8.35,-9.6
CHEMBL280576,CCOc1nc2c(n1Cc1ccc(OC)cc1)C(=O)N(CC)C1=N[C@@H]3CCC[C@@H]3N12,IC50,18.0,nM,7.75,-6.4
CHEMBL26445,CCSc1nc2c(n1Cc1ccc(OC)cc1)C(=O)N(CC)C1=N[C@@H]3CCC[C@@H]3N12,IC50,13.0,nM,7.89,-7.2
CHEMBL25419,CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(OC)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12,IC50,2.8,nM,8.55,-9.1
CHEMBL286723,CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(O)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,0.9,nM,9.05,-7.0
CHEMBL24587,CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(O)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12,IC50,3.0,nM,8.52,-7.9
CHEMBL280525,CCOc1nc2c(n1Cc1ccc(O)cc1)C(=O)N(CC)C1=N[C@@H]3CCC[C@@H]3N12,IC50,0.9,nM,9.05,-7.0
CHEMBL24228,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(OC)c(C#N)c2)N2C[C@@H](Cc3ccccc3)N=C12,IC50,11.0,nM,7.96,-8.1
CHEMBL177716,CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,4.0,nM,8.4,-6.8
CHEMBL487704,CCN1C(=O)c2c(nc(C(F)(F)F)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,7.0,nM,8.15,-8.4
CHEMBL24536,CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,3.1,nM,8.51,-7.8
CHEMBL488322,CCN1C(=O)c2c(nc(C(F)(F)F)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,48.0,nM,7.32,-8.4
CHEMBL23123,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(OC)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12,IC50,1.6,nM,8.8,-8.4
CHEMBL23572,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(O)c(Cl)c2)N2C[C@@H](Cc3ccccc3)N=C12,IC50,1.9,nM,8.72,-8.1
CHEMBL281087,CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,8.0,nM,8.1,-8.8
CHEMBL26396,CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,0.3,nM,9.52,-8.6
CHEMBL23375,CCN1C(=O)c2c(nc(C(=O)NC)n2Cc2ccc(O)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,1.3,nM,8.89,-6.8
CHEMBL282114,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(O)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,1.6,nM,8.8,-8.2
CHEMBL24543,CCOc1nc2c(n1Cc1ccc(O)c(Cl)c1)C(=O)N(CC)C1=N[C@@H]3CCC[C@@H]3N12,IC50,2.1,nM,8.68,-6.8
CHEMBL25311,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(OC)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,5.0,nM,8.3,-7.2
CHEMBL441223,CCOc1nc2c(n1Cc1ccc(OC)c(Br)c1)C(=O)N(CC)C1=N[C@@H]3CCC[C@@H]3N12,IC50,5.4,nM,8.27,-6.4
CHEMBL446663,CCN1C(=O)c2[nH]c(Cc3ccccc3)nc2N2C1=N[C@@H]1CCC[C@@H]12,IC50,19.0,nM,7.72,-9.9
CHEMBL436144,CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc3c(c2)OCO3)N2C1=N[C@@H]1CCC[C@@H]12,IC50,46.0,nM,7.34,-6.7
CHEMBL283242,CCN1C(=O)c2c(ncn2Cc2ccc(O)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,6.3,nM,8.2,-9.2
CHEMBL24691,CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc(N)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,550.0,nM,6.26,-6.3
CHEMBL285610,CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(O)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,1.1,nM,8.96,-6.7
CHEMBL277692,CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,20.0,nM,7.7,-6.4
CHEMBL440786,CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc(OC)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,58.0,nM,7.24,-6.2
CHEMBL280993,CCN1C(=O)c2c(nc(N)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,22.0,nM,7.66,-8.6
CHEMBL280624,CCN1C(=O)c2c(nc(C(N)=O)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,2.1,nM,8.68,-6.8
CHEMBL23513,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(O)c(C#N)c2)N2C[C@@H](Cc3ccccc3)N=C12,IC50,43.0,nM,7.37,-8.6
CHEMBL282709,CCN1C(=O)c2c(nc(N=[N+]=[N-])n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,0.61,nM,9.21,-7.3
CHEMBL23992,CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc(O)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,3.9,nM,8.41,-6.4
CHEMBL281772,CCN1C(=O)c2c(nc(C#N)n2Cc2ccc(OC)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,6.3,nM,8.2,-8.7
CHEMBL26102,CCN1C(=O)c2c(nc(C(=O)NC)n2Cc2ccc(OC)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,2.3,nM,8.64,-6.9
CHEMBL26775,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(OC)c(Br)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,2.8,nM,8.55,-6.8
CHEMBL24653,CCN1C(=O)c2c(nc(C#Cc3ccccc3)n2Cc2ccc(Cl)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,5.0,nM,8.3,-7.9
CHEMBL24815,CCN1C(=O)c2c(nc(OC)n2Cc2ccc(O)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,2.0,nM,8.7,-8.1
CHEMBL423838,CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccc(Cl)cc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,160.0,nM,6.8,-6.4
CHEMBL280699,CCOc1nc2c(n1Cc1ccc(OC)c(Cl)c1)C(=O)N(CC)C1=N[C@@H]3CCC[C@@H]3N12,IC50,6.5,nM,8.19,-6.2
CHEMBL282528,CCN1C(=O)c2c(nc(Cc3ccccc3)n2Cc2ccccc2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,130.0,nM,6.89,-6.3
CHEMBL25985,CCN1C(=O)c2c(ncn2Cc2ccc(OC)c(Cl)c2)N2C1=N[C@@H]1CCC[C@@H]12,IC50,8.3,nM,8.08,-9.5
CHEMBL300416,CCCc1n[nH]c2c(O)nc(-c3ccccc3O)nc12,IC50,1000.0,nM,6.0,-8.9
CHEMBL124539,COc1cc2c(=O)n(CCc3ccc4c(c3)OCO4)cnc2c(OC)c1OC,IC50,32000.0,nM,4.5,-10.2
CHEMBL125435,COc1ccc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc1,IC50,1000.0,nM,6.0,-8.5
CHEMBL122093,COc1cc2c(NCc3ccco3)ncnc2c(OC)c1OC,IC50,4000.0,nM,5.4,-8.1
CHEMBL332624,CCCc1c(OCc2ccc3c(c2)OCO3)ccc2c(=O)cc(C(=O)O)oc12,IC50,650.0,nM,6.19,-10.8
CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,IC50,8800.0,nM,5.06,-9.0
CHEMBL125164,COc1cc2c(NCc3ccc(Cl)cc3)ncnc2c(OC)c1OC,IC50,1300.0,nM,5.89,-9.2
CHEMBL338276,COc1cc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc(OC)c1OC,IC50,8900.0,nM,5.05,-7.2
CHEMBL52141,CCCc1nn(C)c2c(=O)[nH]c(-c3ccccc3OCC3CC3)nc12,IC50,960.0,nM,6.02,-8.5
CHEMBL52245,CCCc1nn(C)c2c(=O)[nH]c(-c3ccccc3NS(C)(=O)=O)nc12,IC50,780.0,nM,6.11,-8.5
CHEMBL124393,COc1cc2c(N)ncnc2c(OC)c1OC,IC50,9600.0,nM,5.02,-6.7
CHEMBL122909,COc1cc2c(NCCc3ccc4c(c3)OCO4)ncnc2c(OC)c1OC,IC50,2200.0,nM,5.66,-9.9
CHEMBL122059,COc1cc2c(Nc3ccc4c(c3)OCO4)ncnc2c(OC)c1OC,IC50,11000.0,nM,4.96,-9.4
CHEMBL338642,COc1cccc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)c1,IC50,1700.0,nM,5.77,-9.4
CHEMBL340289,CCc1ccc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc1,IC50,26000.0,nM,4.58,-8.8
CHEMBL125066,COc1cc2c(NCc3cccc([N+](=O)[O-])c3)ncnc2c(OC)c1OC,IC50,3500.0,nM,5.46,-9.3
CHEMBL121775,CCCOc1ccccc1Cn1cnc2c(OC)c(OC)c(OC)cc2c1=O,IC50,11000.0,nM,4.96,-9.4
CHEMBL52072,CCCc1nn(C)c2c(=O)[nH]c(-c3ccccc3[N+](=O)[O-])nc12,IC50,4400.0,nM,5.36,-8.3
CHEMBL51814,CCOc1ccccc1-c1nc2c(C)nn(C)c2c(=O)[nH]1,IC50,316.23,nM,6.5,-8.4
CHEMBL331407,COc1cc2c(NCc3ccc4c(c3)OCCO4)ncnc2c(OC)c1OC,IC50,780.0,nM,6.11,-9.8
CHEMBL910,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCNCC4)ccc3OCC)nc12,IC50,5.7,nM,8.24,-9.2
CHEMBL125714,COc1cc2c(NCCc3ccc([N+](=O)[O-])cc3)ncnc2c(OC)c1OC,IC50,22000.0,nM,4.66,-9.7
CHEMBL124544,COc1ccc(CNc2ncnc3c(OC)c(OC)c(OC)cc23)cc1OC,IC50,4600.0,nM,5.34,-8.6
CHEMBL126177,COc1cc2c(NCc3cccc(Cl)c3)ncnc2c(OC)c1OC,IC50,1300.0,nM,5.89,-9.3
CHEMBL302299,COc1cc2c(NCc3ccc4c(c3)OCO4)ncnc2c(OC)c1OC,IC50,360.0,nM,6.44,-9.7
CHEMBL54079,CCCc1nn(C)c2c(=O)[nH]c(-c3ccccc3OCC)nc12,IC50,27.0,nM,7.57,-8.4
CHEMBL339775,CCCOc1ccccc1CNc1ncnc2c(OC)c(OC)c(OC)cc12,IC50,2000.0,nM,5.7,-9.4
CHEMBL331434,COc1cc2c(NCCCCCO)ncnc2c(OC)c1OC,IC50,5500.0,nM,5.26,-7.7
CHEMBL125992,COc1cc2c(NCc3ccc4c(c3)CCC4)ncnc2c(OC)c1OC,IC50,1900.0,nM,5.72,-10.3
CHEMBL341475,COc1cc2c(NCc3ccncc3)ncnc2c(OC)c1OC,IC50,32000.0,nM,4.5,-8.6
CHEMBL298535,CCCc1n[nH]c2c(O)nc(-c3ccccc3OCC)nc12,IC50,50.0,nM,7.3,-9.0
CHEMBL267475,CCCc1c(OCC(O)COc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O,IC50,1580.0,nM,5.8,-8.3
CHEMBL125394,CCCc1c(OCCOc2ccc3c(=O)cc(C(=O)O)oc3c2CCC)ccc(C(C)=O)c1O,IC50,1500.0,nM,5.82,-9.2
CHEMBL123364,COc1cc2c(=NCc3ccccc3)[nH]cnc2c(OC)c1OC,IC50,2000.0,nM,5.7,-9.3
CHEMBL431544,CCCc1n[nH]c2c(=O)[nH]c(-c3ccccc3)nc12,IC50,81.28,nM,7.09,-8.8
CHEMBL8184,CCCCNc1c(C(=O)OCC)cnc2c1cnn2CC,IC50,180.0,nM,6.75,-7.2
CHEMBL267805,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)O)cnc21,IC50,38.0,nM,7.42,-8.7
CHEMBL269079,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCCCCCO)cnc21,IC50,1.4,nM,8.85,-8.3
CHEMBL8198,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NCCCN3CCCC3=O)cnc21,IC50,1.6,nM,8.8,-9.5
CHEMBL168949,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nn12,IC50,0.6,nM,9.22,-9.6
CHEMBL8410,CCn1ncc2c(NCc3ccc(OC)c(Cl)c3)c(C(=O)NC[C@@H]3CCCO3)cnc21,IC50,1.8,nM,8.74,-8.6
CHEMBL169843,CCCOc1ccc(S(=O)(=O)N2CCN(C)CC2)cc1-c1nc2c(ncn2CCC)c(=O)[nH]1,IC50,10.0,nM,8.0,-9.5
CHEMBL353248,CCCOc1ccccc1-c1nc2c(ncn2CCC)c(=O)[nH]1,IC50,10.0,nM,8.0,-8.9
CHEMBL8132,CCn1ncc2c(N[C@@H](C)C3CCCCC3)c3cc(C#N)ccc3nc21,IC50,1.0,nM,9.0,-9.2
CHEMBL352722,CCCc1nc(C)c2c(=O)[nH]c(-c3ccccc3OCC)nn12,IC50,5.0,nM,8.3,-8.1
CHEMBL34431,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1,IC50,7150.0,nM,5.15,-10.6
CHEMBL79579,CCCOc1ccc(S(=O)(=O)N2CC[C@@H](N(C)C)C2)cc1-c1nc(O)c2c[nH]c3nncc-3c2n1,IC50,2.1,nM,8.68,-11.2
CHEMBL445098,CNc1ncnc2c1ncn2Cc1ccccc1F.CS(=O)(=O)O,Ki,6500.0,nM,5.19,10000000000.0
CHEMBL516604,COc1nc2c([nH]1)c(=O)n(C)c(=O)n2CC(C)C,IC50,3020.0,nM,5.52,-7.3
CHEMBL299650,CNc1nc(C(F)(F)F)nc2c1ncn2Cc1ccccc1F,IC50,5000.0,nM,5.3,-9.1
CHEMBL91778,COc1ccc(-c2c(CO)c(CO)cc3cc(OC)c(OC)cc23)cc1OC,IC50,3000.0,nM,5.52,-8.3
CHEMBL42570,CCCOc1ccccc1-c1nc(O)c2ccncc2n1,IC50,70.0,nM,7.16,-9.4
CHEMBL43862,CCCOc1ccc(NC(=S)NC(=O)OCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,2.0,nM,8.7,-9.9
CHEMBL416267,CCCOc1ccc(NC(C)=O)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,2.0,nM,8.7,-9.3
CHEMBL46714,CCCOc1ccccc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,2.0,nM,8.7,-8.4
CHEMBL289344,CCCOc1ccc(-c2cccs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,5.0,nM,8.3,-10.0
CHEMBL42563,CCCOc1ccccc1-c1nc(O)c2cncnc2n1,IC50,300.0,nM,6.52,-9.6
CHEMBL295796,CCCOc1ccccc1-c1nc(O)c2ccsc2n1,IC50,100.0,nM,7.0,-9.3
CHEMBL46416,Cc1nn(C)c2nc(-c3ccccc3OC(C)C)[nH]c(=O)c12,IC50,40.0,nM,7.4,-8.4
CHEMBL42796,CCCOc1ccccc1-c1nc2c(c(C)nn2Cc2ccccc2)c(=O)[nH]1,IC50,70.0,nM,7.16,-8.5
CHEMBL45367,CCCOc1ccc(NS(C)(=O)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,3.0,nM,8.52,-9.8
CHEMBL290694,CCCOc1ccc(-c2nc(C)cs2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,2.0,nM,8.7,-10.1
CHEMBL91064,COc1cc2cc(CO)c(CO)c(-c3cc(OC)c(OC)c(S(C)(=O)=O)c3)c2cc1OC,IC50,53000.0,nM,4.28,-7.2
CHEMBL92491,COc1ccc2c(-c3cc(OC)c(OC)c(OC)c3)c(CO)c(CO)cc2c1,IC50,8000.0,nM,5.1,-8.8
CHEMBL46771,CCCOc1ccc(NC(=O)c2ccc(F)cc2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,2.0,nM,8.7,-11.4
CHEMBL92043,COc1cc2cc(CO)c(CO)c(-c3cc(NC(C)=O)c(OC)c(OC)c3)c2cc1OC,IC50,100000.0,nM,4.0,-7.8
CHEMBL91632,CCOc1cc2cc(CO)c(CO)c(C3=CCN(CCOC)C(=O)C3)c2cc1OCC,IC50,22000.0,nM,4.66,-7.9
CHEMBL42680,CCCOc1ccccc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,8.0,nM,8.1,-8.2
CHEMBL42172,CCCCn1nc(C)c2c(=O)[nH]c(-c3ccccc3OCCC)nc21,IC50,6.0,nM,8.22,-8.4
CHEMBL42776,CCCOc1ccc(N(C)C)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,4.0,nM,8.4,-8.8
CHEMBL285361,COc1cc2cc(CO)c(CO)c(-c3cc(OC)c(OC)c(OC)c3)c2cc1OC,IC50,3000.0,nM,5.52,-7.9
CHEMBL46831,CCCOc1ccccc1-c1nc(O)c2c(C)snc2n1,IC50,30.0,nM,7.52,-8.8
CHEMBL439923,CCCOc1ccc(N)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,7.0,nM,8.15,-8.2
CHEMBL42272,CCCOc1ccc(-c2csc(C)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,3.0,nM,8.52,-9.9
CHEMBL298478,CCCOc1ccc(NC(=O)c2cccs2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,1.5,nM,8.82,-10.5
CHEMBL291178,CCCOc1ccc(NC(=O)OC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,2.0,nM,8.7,-9.5
CHEMBL542178,CCOc1cc2cc(CO)c(CO)c(-c3cc(N)c(OC)c(OC)c3)c2cc1OCC.Cl,IC50,30000.0,nM,4.52,10000000000.0
CHEMBL42435,CCCOc1ccccc1-c1nc(O)c2c(C)csc2n1,IC50,60.0,nM,7.22,-8.8
CHEMBL298294,CCCOc1ccc(NS(C)(=O)=O)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,4.0,nM,8.4,-9.4
CHEMBL43225,CCCOc1ccc(NC(=O)NCC)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,3.0,nM,8.52,-10.0
CHEMBL296294,CCCOc1ccc(-c2n[nH]c(-c3ccccc3)n2)cc1-c1nc2c(c(C)nn2CC)c(=O)[nH]1,IC50,1.7,nM,8.77,-11.9
CHEMBL90469,COCCN1CC=C(c2c(CO)c(CO)cc3cc(OC)c(OC)cc23)CC1=O,IC50,22000.0,nM,4.66,-8.5
CHEMBL329574,COc1cc2cc(CO)c(CO)c(C3=CCN(C)C(=O)C3)c2cc1OC,IC50,20000.0,nM,4.7,-7.2
CHEMBL2115234,CCCCn1ccc(-c2c(CO)c(CO)cc3cc(OC)c(OC)cc23)cc1=O,IC50,4000.0,nM,5.4,-9.2
CHEMBL296071,CCCOc1ccc(-c2csc(C)n2)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,2.5,nM,8.6,-10.3
CHEMBL42886,CCCOc1ccc(NC(N)=O)cc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,2.0,nM,8.7,-9.8
CHEMBL330241,CCOc1cc2cc(CO)c(CO)c(C3=CCN(CCOC)C(=O)C3)c2cc1OC,IC50,24000.0,nM,4.62,-8.5
CHEMBL46639,CCCOc1ccccc1-c1nc(O)c2scc(C)c2n1,IC50,80.0,nM,7.1,-8.8
CHEMBL44467,CCCOc1ccccc1-c1nc2c(c(C)nn2C(C)(C)C)c(=O)[nH]1,IC50,20.0,nM,7.7,-8.6
CHEMBL47108,CCOc1ccccc1-c1nc2c(c(C)nn2C)c(=O)[nH]1,IC50,30.0,nM,7.52,-8.1
