chembl_id,smiles,activity_type,activity_value,activity_units,pIC50,docking
CHEMBL1254199,CN(c1cccc(Br)c1)c1nc(N)nc2[nH]c(Cc3ccccc3)cc12,IC50,53100.0,nM,4.28,-9.40
CHEMBL1254363,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2[nH]1,IC50,31200.0,nM,4.51,-9.60
CHEMBL1254364,Cc1ccccc1Cc1cc2c(Nc3cccc(Br)c3)nc(N)nc2n1C,IC50,12800.0,nM,4.89,-9.40
CHEMBL1254443,Cc1ccccc1Cc1cc2c(N(C)c3cccc(Br)c3)nc(N)nc2n1C,IC50,1200.0,nM,5.92,-9.40
CHEMBL1254523,COc1ccc(OC)c(Cc2cc3c(N(C)c4cccc(Br)c4)nc(N)nc3n2C)c1,IC50,500.0,nM,6.3,-8.80
CHEMBL1257795,N#Cc1ccc2c(c1)C(c1ccccc1F)=Nc1c[nH]nc1N2,IC50,10900.0,nM,4.96,-8.50
CHEMBL1257911,Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,IC50,989.0,nM,6.0,-8.40
CHEMBL1257912,CC(=O)Nc1ccc2c(c1)C(c1ccccc1Cl)=Nc1c[nH]nc1N2,IC50,726.0,nM,6.14,-8.60
CHEMBL1271950,OC[C@@H](Nc1ncnc2sc3c(c12)CCCC3)c1ccccc1,IC50,720.0,nM,6.14,-8.80
CHEMBL1272006,OC[C@@H](Nc1ncnc2sc3c(c12)CCC3)c1ccccc1,IC50,1090.0,nM,5.96,-8.50
CHEMBL1272061,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,8.0,nM,8.1,-9.30
CHEMBL1272113,CC#CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,1270.0,nM,5.9,-8.90
CHEMBL1272167,C=CS(=O)(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,91.0,nM,7.04,-8.90
CHEMBL1272168,C=CC(=O)N1CCc2c(sc3ncnc(N[C@@H](CO)c4ccccc4)c23)C1,IC50,3057.0,nM,5.51,-8.80
CHEMBL1272222,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](C)c4ccccc4)c23)C1,IC50,20.0,nM,7.7,-9.10
CHEMBL1272223,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CC)c4ccccc4)c23)C1,IC50,46.0,nM,7.34,-9.10
CHEMBL1272275,O=C(/C=C/c1ccccc1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,3503.0,nM,5.46,-10.30
CHEMBL1272276,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,70.0,nM,7.16,-8.70
CHEMBL1272324,CCN(CC)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,9.0,nM,8.05,-8.90
CHEMBL1272325,O=C(/C=C/CN1CCOCC1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,IC50,21.0,nM,7.68,-9.20
CHEMBL1271507,CN1CCN(C/C=C/C(=O)N2CCc3c(sc4ncnc(N[C@H](CO)c5ccccc5)c34)C2)CC1,IC50,89.0,nM,7.05,-9.60
CHEMBL1271561,C[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,IC50,4.6,nM,8.34,-8.70
CHEMBL1271562,CC[C@@H](Nc1ncnc2sc3c(c12)CCN(C(=O)/C=C/CN(C)C)C3)c1ccccc1,IC50,12.0,nM,7.92,-8.60
CHEMBL1271618,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(N[C@H](CO)Cc4ccccc4)c23)C1,IC50,149.0,nM,6.83,-8.50
CHEMBL1271619,CN(C)C/C=C/C(=O)N1CCc2c(sc3ncnc(NCCO)c23)C1,IC50,4884.0,nM,5.31,-7.40
CHEMBL1290072,COc1ccc(CNc2ccnc3oc4ccccc4c23)cc1,Ki,400.0,nM,6.4,-8.60
CHEMBL1289977,c1ccc(CCNc2ccnc3oc4ccccc4c23)cc1,Ki,3450.0,nM,5.46,-8.70
CHEMBL1289976,c1ccc(CNc2ccnc3oc4ccccc4c23)cc1,Ki,590.0,nM,6.23,-8.30
CHEMBL1641991,CCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,IC50,20800.0,nM,4.68,-8.90
CHEMBL1641990,CN(C)C/C=C/C(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,IC50,150.0,nM,6.82,-8.70
CHEMBL1641989,CN(C)CCCC(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,IC50,4100.0,nM,5.39,-8.10
CHEMBL1641995,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)[C@@H]3CCC(=O)N3)ccc12,IC50,2200.0,nM,5.66,-9.60
CHEMBL1641993,N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCN3CCOCC3)ccc12,IC50,6900.0,nM,5.16,-8.70
CHEMBL1641992,CN1CCN(CCC(=O)Nc2ccc3c(C#N)cnc(Nc4cccc(Br)c4)c3c2)CC1,IC50,1300.0,nM,5.89,-8.60
CHEMBL1645474,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Br)c4)c23)CC1,IC50,6.0,nM,8.22,-9.30
CHEMBL1645473,NC1CCN(Cc2ccn3ncnc(Nc4cccc(Cl)c4)c23)CC1,IC50,9.0,nM,8.05,-9.20
CHEMBL1645466,C#Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,IC50,10.0,nM,8.0,-9.00
CHEMBL1645476,NC1CCN(Cc2ccn3ncnc(Nc4ccc(F)c(Cl)c4)c23)CC1,IC50,10.0,nM,8.0,-9.30
CHEMBL1645470,Cc1cccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)c1,IC50,20.0,nM,7.7,-9.30
CHEMBL1645472,NC1CCN(Cc2ccn3ncnc(Nc4cccc(F)c4)c23)CC1,IC50,32.0,nM,7.5,-9.30
CHEMBL1645467,NC1CCN(Cc2ccn3ncnc(Nc4ccccc4)c23)CC1,IC50,40.0,nM,7.4,-8.90
CHEMBL1645471,Cc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1,IC50,50.0,nM,7.3,-9.00
CHEMBL1645475,NC1CCN(Cc2ccn3ncnc(Nc4cc(Cl)cc(Cl)c4)c23)CC1,IC50,130.0,nM,6.89,-9.40
CHEMBL1645477,COc1ccc(Nc2ncnn3ccc(CN4CCC(N)CC4)c23)cc1Cl,IC50,210.0,nM,6.68,-8.90
CHEMBL1645469,Cc1ccccc1Nc1ncnn2ccc(CN3CCC(N)CC3)c12,IC50,660.0,nM,6.18,-9.60
CHEMBL1645465,C#Cc1cccc(Nc2ncnn3ccc(COC[C@@H]4CNCCO4)c23)c1,IC50,670.0,nM,6.17,-8.60
CHEMBL1645464,Cn1ncc2cc(Nc3ncnn4ccc(CN5CCC(N)CC5)c34)ccc21,IC50,950.0,nM,6.02,-9.00
CHEMBL1682557,CN(C)CCn1cnc(-c2ccc(F)cc2)c1-c1ccc2[nH]ncc2c1,Ki,67.0,nM,7.17,-8.90
CHEMBL1682558,Fc1ccc(-c2ncn(CCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1,Ki,17.0,nM,7.77,-8.40
CHEMBL1682559,Fc1ccc(-c2ncn(CCCN3CCOCC3)c2-c2ccc3[nH]ncc3c2)cc1,Ki,27.0,nM,7.57,-8.50
CHEMBL1683949,Cc1cc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncn1,IC50,1100.0,nM,5.96,-8.10
CHEMBL1683958,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=N/OCCN1CCOCC1,IC50,68.0,nM,7.17,-8.40
CHEMBL1683970,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCN1CCOCC1,IC50,13.0,nM,7.89,-8.60
CHEMBL1683971,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCN1CCOCC1,IC50,4130.0,nM,5.38,-8.80
CHEMBL1448,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,IC50,10500.0,nM,4.98,-8.20
CHEMBL1277620,COc1cc2ncnc(Nc3ccc(Br)cc3F)c2cc1OC,IC50,5700.0,nM,5.24,-8.10
CHEMBL1278149,COc1cc2ncnc(Oc3ccc(Br)c(F)c3)c2cc1OC,IC50,5900.0,nM,5.23,-8.10
CHEMBL1761929,COC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1,IC50,6900.0,nM,5.16,-7.50
CHEMBL1762110,CC(=O)NC[C@H]1CC[C@H](c2nc(-c3cc4ccccc4[nH]3)c3c(N)nccn32)CC1,IC50,3580.0,nM,5.45,-9.90
CHEMBL1760035,COc1cc(Nc2nccc(Nc3cnc4ccccc4c3)n2)cc(OC)c1OC,IC50,853.0,nM,6.07,-8.40
CHEMBL1797418,Brc1cccc(Nc2ncnc3cc4c(ccn4CCCN4CCOCC4)cc23)c1,IC50,77.62,nM,7.11,-9.00
CHEMBL109428,COc1cc2ncc(C#N)c(Nc3cccc(Cl)c3)c2cc1OC,IC50,181.97,nM,6.74,-7.90
CHEMBL109503,COc1cc2ncc(C#N)c(Nc3cccc(C(F)(F)F)c3)c2cc1OC,IC50,1445.44,nM,5.84,-8.10
CHEMBL83228,COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1OC,IC50,50118.72,nM,4.3,-7.80
CHEMBL320479,COc1cc2ncc(C#N)c(Nc3cccc(F)c3)c2cc1OC,IC50,741.31,nM,6.13,-7.90
CHEMBL111033,COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC,IC50,14125.38,nM,4.85,-7.90
CHEMBL432396,COc1cc2ncc(C#N)c(Nc3ccc(F)cc3)c2cc1OC,IC50,47863.01,nM,4.32,-8.00
CHEMBL325760,COc1cc2ncc(C#N)c(Nc3cccc(C(C)=O)c3)c2cc1OC,IC50,7413.1,nM,5.13,-8.20
CHEMBL110036,COc1cc2ncc(C#N)c(Nc3cccc(N)c3)c2cc1OC,IC50,812.83,nM,6.09,-7.90
CHEMBL110035,COc1cc2ncc(C#N)c(Nc3cccc(N(C)C)c3)c2cc1OC,IC50,851.14,nM,6.07,-7.80
CHEMBL111520,COc1cc2ncc(C#N)c(Nc3cccc([N+](=O)[O-])c3)c2cc1OC,IC50,870.96,nM,6.06,-8.40
CHEMBL111664,COc1cc2ncc(C#N)c(Nc3ccc(Cl)cc3F)c2cc1OC,IC50,13803.84,nM,4.86,-8.30
CHEMBL110577,COc1cc2ncc(C#N)c(Nc3cccc(O)c3)c2cc1OC,IC50,6309.57,nM,5.2,-8.00
CHEMBL109476,COc1cc2ncc(C#N)c(Nc3ccc(C)cc3)c2cc1OC,IC50,2754.23,nM,5.56,-8.10
CHEMBL323970,COc1cc2ncc(C#N)c(Nc3cccc(C(N)=O)c3)c2cc1OC,IC50,7762.47,nM,5.11,-8.70
CHEMBL111307,COc1cc2ncc(C#N)c(Nc3ccc(C)c(Br)c3)c2cc1OC,IC50,1778.28,nM,5.75,-8.30
CHEMBL110945,COc1cc2ncc(C#N)c(Nc3ccc(O)c(Cl)c3)c2cc1OC,IC50,9120.11,nM,5.04,-8.10
CHEMBL419185,COc1cc2ncc(C#N)c(Nc3cc(Cl)c(O)c(Cl)c3)c2cc1OC,IC50,3162.28,nM,5.5,-7.90
CHEMBL326445,COc1cc2ncc(C#N)c(Nc3cc(Cl)ccc3O)c2cc1OC,IC50,16982.44,nM,4.77,-8.40
CHEMBL114496,COc1cc2ncc(C#N)c(Nc3cccc(SC)c3)c2cc1OC,IC50,758.58,nM,6.12,-7.40
CHEMBL109355,COc1cc2ncc(C#N)c(Nc3ccc(C)c(Cl)c3)c2cc1OC,IC50,1479.11,nM,5.83,-8.50
CHEMBL323424,COc1cc2ncc(C#N)c(Nc3ccc(C(C)C)cc3)c2cc1OC,IC50,229.09,nM,6.64,-8.10
CHEMBL112096,COc1cc2ncc(C#N)c(Nc3ccccc3C(C)C)c2cc1OC,IC50,363.08,nM,6.44,-8.00
CHEMBL109625,COc1cc2ncc(C#N)c(Nc3cccc(C(C)C)c3)c2cc1OC,IC50,61659.5,nM,4.21,-8.20
CHEMBL323900,COc1cc2ncc(C#N)c(Nc3ccc(Br)cc3)c2cc1OC,IC50,6606.93,nM,5.18,-7.70
CHEMBL109575,COc1cc2ncc(C#N)c(Nc3ccccc3Br)c2cc1OC,IC50,4168.69,nM,5.38,-7.80
CHEMBL112225,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3C)c2cc1OC,IC50,831.76,nM,6.08,-7.70
CHEMBL110055,COc1cc2ncc(C#N)c(Nc3ccc(Br)c(C)c3)c2cc1OC,IC50,616.6,nM,6.21,-7.90
CHEMBL113535,COc1cc2ncc(C#N)c(Nc3cccc(N=[N+]=[N-])c3)c2cc1OC,IC50,2187.76,nM,5.66,-8.40
CHEMBL324399,COc1cc2ncc(C#N)c(Nc3cccc(NC(C)=O)c3)c2cc1OC,IC50,69183.1,nM,4.16,-8.20
CHEMBL109332,COc1cc2ncc(C=O)c(Nc3cccc(Br)c3)c2cc1OC,IC50,3388.44,nM,5.47,-7.80
CHEMBL541988,COc1cc2ncc(C(=O)O)c(Nc3cccc(Br)c3)c2cc1OC,IC50,8719.0,nM,5.06,-8.20
CHEMBL114446,COc1cc2ncc(C(N)=O)c(Nc3cccc(Br)c3)c2cc1OC,IC50,15135.61,nM,4.82,-7.90
CHEMBL111586,N#Cc1cnc2cc(O)c(O)cc2c1Nc1cccc(Br)c1,IC50,346.74,nM,6.46,-8.20
CHEMBL111222,COCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCOC,IC50,6760.83,nM,5.17,-7.70
CHEMBL109515,COCCOc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OCCOC,IC50,1096.48,nM,5.96,-7.50
CHEMBL110062,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCO3,IC50,6760.83,nM,5.17,-8.70
CHEMBL325981,N#Cc1cnc2cc3c(cc2c1Nc1cccc(Br)c1)OCCCO3,IC50,5128.61,nM,5.29,-8.60
CHEMBL324439,COc1cc2c(C#N)cnc(Nc3cccc(Br)c3)c2cc1OC,IC50,70794.58,nM,4.15,-8.30
CHEMBL109259,COc1cc2c(C#N)cnc(Nc3cccc(Cl)c3)c2cc1OC,IC50,89125.09,nM,4.05,-8.20
CHEMBL1270795,CSc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C)ns2)n1,IC50,5048.0,nM,5.3,-8.40
CHEMBL1812374,Cc1ccc(-c2nc3cc(NC(=O)CCl)ccc3[nH]2)cc1,IC50,1929.0,nM,5.71,-8.20
CHEMBL1812491,Cn1cccc1-c1nc2cc(NC(=O)CCl)ccc2[nH]1,IC50,12070.0,nM,4.92,-7.60
CHEMBL1830257,NC(=S)N/N=C(/C=C/c1ccccc1F)c1ccccc1,IC50,22360.0,nM,4.65,-7.80
CHEMBL1830258,NC(=S)N/N=C(/C=C/c1ccccc1Cl)c1ccccc1,IC50,23270.0,nM,4.63,-8.00
CHEMBL1830259,NC(=S)N/N=C(/C=C/c1ccccc1Br)c1ccccc1,IC50,26000.0,nM,4.58,-7.90
CHEMBL1830260,COc1ccccc1/C=C/C(=N/NC(N)=S)c1ccccc1,IC50,33000.0,nM,4.48,-7.70
CHEMBL1830261,NC(=S)N/N=C(/C=C/c1cccc(F)c1)c1ccccc1,IC50,2080.0,nM,5.68,-8.20
CHEMBL1830262,COc1cccc(/C=C/C(=N/NC(N)=S)c2ccccc2)c1,IC50,10950.0,nM,4.96,-8.00
CHEMBL1830263,NC(=S)N/N=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,IC50,3740.0,nM,5.43,-8.10
CHEMBL1830264,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccccc1,IC50,19120.0,nM,4.72,-7.745
CHEMBL1830265,NC(=S)N/N=C(/C=C/c1ccc(Cl)cc1)c1ccccc1,IC50,20480.0,nM,4.69,-7.923
CHEMBL1830266,NC(=S)N/N=C(/C=C/c1ccc(Br)cc1)c1ccccc1,IC50,26560.0,nM,4.58,-8.069
CHEMBL1830267,Cc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,IC50,17390.0,nM,4.76,-8.041
CHEMBL1830268,COc1ccc(/C=C/C(=N/NC(N)=S)c2ccccc2)cc1,IC50,14830.0,nM,4.83,-7.776
CHEMBL1830269,NC(=S)N/N=C(/C=C/c1ccc([N+](=O)[O-])cc1)c1ccccc1,IC50,1570.0,nM,5.8,-8.171
CHEMBL1830270,NC(=S)N/N=C(/C=C/c1ccc(-c2ccccc2)cc1)c1ccccc1,IC50,5110.0,nM,5.29,-8.805
CHEMBL1830271,NC(=S)N/N=C(/C=C/c1ccc(OCc2ccccc2)cc1)c1ccccc1,IC50,700.0,nM,6.16,-8.515
CHEMBL1830272,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccccc1,IC50,2380.0,nM,5.62,-7.961
CHEMBL1830273,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Br)cc1,IC50,12240.0,nM,4.91,-7.929
CHEMBL1830274,Cc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,IC50,350.0,nM,6.46,-7.963
CHEMBL1830275,COc1ccc(C(/C=C/c2ccccc2)=N\NC(N)=S)cc1,IC50,8660.0,nM,5.06,-7.535
CHEMBL1830276,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)cc1,IC50,590.0,nM,6.23,-7.891
CHEMBL1830277,NC(=S)N/N=C(/C=C/c1ccccc1)c1ccc(Cl)c(Cl)c1,IC50,9780.0,nM,5.01,-8.336
CHEMBL1830278,NC(=S)N/N=C(/C=C/c1ccc(F)cc1)c1ccc(Br)cc1,IC50,2170.0,nM,5.66,-7.63
CHEMBL1830279,COc1ccc(C(/C=C/c2ccccc2Cl)=N\NC(N)=S)cc1,IC50,7830.0,nM,5.11,-7.958
CHEMBL1830280,NC(=S)N/N=C(/C=C/c1cccc2ccccc12)c1ccccc1,IC50,410.0,nM,6.39,-8.945
CHEMBL1828860,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccccc1,IC50,2940.0,nM,5.53,-7.365
CHEMBL1828861,Cc1ccc(S(=O)(=O)NC(=O)Cn2c([N+](=O)[O-])cnc2C)cc1,IC50,3430.0,nM,5.46,-7.801
CHEMBL1828862,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(F)cc1,IC50,390.0,nM,6.41,-7.418
CHEMBL1828863,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Cl)cc1,IC50,1510.0,nM,5.82,-7.612
CHEMBL1828864,Cc1ncc([N+](=O)[O-])n1CC(=O)NS(=O)(=O)c1ccc(Br)cc1,IC50,2170.0,nM,5.66,-7.615
CHEMBL1828865,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccccc1,IC50,6740.0,nM,5.17,-8.186
CHEMBL1828866,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(F)cc2)cc1,IC50,8280.0,nM,5.08,-7.969
CHEMBL1828867,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(F)cc1,IC50,5170.0,nM,5.29,-8.322
CHEMBL1828868,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Cl)cc1,IC50,5930.0,nM,5.23,-7.85
CHEMBL1828869,O=C(Cc1ccc(F)cc1)NS(=O)(=O)c1ccc(Br)cc1,IC50,6410.0,nM,5.19,-7.726
CHEMBL1828870,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccccc1,IC50,11910.0,nM,4.92,-8.23
CHEMBL1828871,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Cl)cc2)cc1,IC50,13730.0,nM,4.86,-7.984
CHEMBL1828872,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(F)cc1,IC50,9590.0,nM,5.02,-7.905
CHEMBL1828873,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Cl)cc1,IC50,10340.0,nM,4.99,-7.859
CHEMBL1828874,O=C(Cc1ccc(Cl)cc1)NS(=O)(=O)c1ccc(Br)cc1,IC50,11290.0,nM,4.95,-7.801
CHEMBL1828875,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccccc1,IC50,17810.0,nM,4.75,-8.268
CHEMBL1828876,Cc1ccc(S(=O)(=O)NC(=O)Cc2ccc(Br)cc2)cc1,IC50,18350.0,nM,4.74,-7.759
CHEMBL1828877,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(F)cc1,IC50,14530.0,nM,4.84,-7.911
CHEMBL1828878,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Cl)cc1,IC50,15920.0,nM,4.8,-7.684
CHEMBL1828879,O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Br)cc1,IC50,17260.0,nM,4.76,-7.468
CHEMBL1828880,COc1ccc(CC(=O)NS(=O)(=O)c2ccccc2)cc1,IC50,26200.0,nM,4.58,-7.889
CHEMBL1828881,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,IC50,38520.0,nM,4.41,-7.754
CHEMBL1828882,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(F)cc2)cc1,IC50,21840.0,nM,4.66,-7.834
CHEMBL1828883,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Cl)cc2)cc1,IC50,32850.0,nM,4.48,-7.562
CHEMBL1828884,COc1ccc(CC(=O)NS(=O)(=O)c2ccc(Br)cc2)cc1,IC50,24150.0,nM,4.62,-7.573
CHEMBL1829271,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccccc1,IC50,24680.0,nM,4.61,-8.488
CHEMBL1829272,Cc1ccc(S(=O)(=O)NC(=O)Cc2cccc(Br)c2)cc1,IC50,26170.0,nM,4.58,-7.943
CHEMBL1829273,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(F)cc1,IC50,18720.0,nM,4.73,-8.481
CHEMBL1829274,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Cl)cc1,IC50,21280.0,nM,4.67,-7.833
CHEMBL1829275,O=C(Cc1cccc(Br)c1)NS(=O)(=O)c1ccc(Br)cc1,IC50,24330.0,nM,4.61,-7.724
CHEMBL1614701,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,Kd,2200.0,nM,5.66,-8.095
CHEMBL1908395,CN(C)CC(=O)N1CCC(c2ccc(NC(=O)c3nc(C#N)c[nH]3)c(C3=CCCCC3)c2)CC1.Cl,Kd,240.0,nM,6.62,
CHEMBL230011,Nc1nc(N)c2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2n1,Kd,800.0,nM,6.1,-10.085
CHEMBL1908397,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,Kd,560.0,nM,6.25,-9.435
CHEMBL475251,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC,Kd,61.0,nM,7.21,-9.053
CHEMBL91829,CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,Kd,5100.0,nM,5.29,-7.842
CHEMBL384304,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)nc1N,Kd,4600.0,nM,5.34,-8.141
CHEMBL377300,Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1,Kd,2600.0,nM,5.58,-9.071
CHEMBL1289926,CNC(=O)c1ccccc1Sc1ccc2c(/C=C/c3ccccn3)n[nH]c2c1,Kd,2300.0,nM,5.64,-8.702
CHEMBL522892,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1,Kd,940.0,nM,6.03,-9.294
CHEMBL319244,O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,IC50,1005.0,nM,6.0,-7.231
CHEMBL1016,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,IC50,3276.9,nM,5.49,-9.45
CHEMBL195437,CCCCCCCCc1ccc(O)cc1,IC50,16219.0,nM,4.79,-6.43
CHEMBL64894,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1.[Cl-],IC50,473.0,nM,6.33,
CHEMBL726,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,IC50,40107.0,nM,4.4,-8.459
CHEMBL434063,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1)c1ccccn1,IC50,10896.0,nM,4.96,-9.731
CHEMBL334255,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],IC50,3472.0,nM,5.46,
CHEMBL280998,Oc1ccccc1O,IC50,26043.0,nM,4.58,-5.121
CHEMBL7002,CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,IC50,4655.0,nM,5.33,-8.167
CHEMBL926,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,IC50,5551.0,nM,5.26,-7.897
CHEMBL71,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,IC50,28868.0,nM,4.54,-7.627
CHEMBL307145,Oc1cccc(O)c1O,IC50,1230.0,nM,5.91,-5.33
CHEMBL1009,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,IC50,2880.0,nM,5.54,-6.492
CHEMBL459,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,IC50,5228.0,nM,5.28,-6.785
CHEMBL86754,Oc1c(I)cc(I)c2cccnc12,IC50,1889.0,nM,5.72,-6.624
CHEMBL24944,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O,IC50,2987.0,nM,5.53,-7.239
CHEMBL1200679,[Cl-].[Cl-].[Zn+2],IC50,2188.4,nM,5.66,
CHEMBL1910268,N#Cc1cc2c(N)ncnc2nc1NCCO,IC50,93300.0,nM,4.03,-6.648
CHEMBL1910273,Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1ncnc(N)c12,IC50,29500.0,nM,4.53,-9.06
CHEMBL1910275,Cc1c(C#N)c(NCCO)nc2nc(NCCO)nc(N)c12,IC50,47900.0,nM,4.32,-7.346
CHEMBL1916891,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,IC50,1.4,nM,8.85,-9.139
CHEMBL1916897,Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,IC50,3.35,nM,8.47,-9.479
CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,IC50,0.5,nM,9.3,-9.192
CHEMBL1914461,Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1,IC50,3.3,nM,8.48,
